date,node,type
2014-02-19 20:50:29,nodeIn02.ret.org,NONE
2014-02-19 20:50:29,nodeIn02.ret.org,NONE
2014-02-19 20:50:29,nodeIn02.ret.org,NONE
2014-02-19 20:50:29,nodeIn02.ret.org,NONE
2014-02-19 20:50:29,nodeIn02.ret.org,NONE
2014-02-19 20:50:29,nodeIn02.ret.org,NONE
2014-02-19 20:50:29,nodeIn02.ret.org,NONE
2014-02-19 20:50:29,nodeIn02.ret.org,NONE
2014-02-19 20:50:29,nodeIn02.ret.org,NONE
2014-02-19 20:50:29,nodeIn02.ret.org,NONE
2014-02-19 20:50:29,nodeIn02.ret.org,NONE
2014-02-19 20:50:29,nodeIn02.ret.org,NONE
2014-02-19 20:50:29,nodeIn02.ret.org,NONE
2014-02-19 20:50:30,nodeIn02.ret.org,NONE
2014-02-19 20:50:30,nodeIn02.ret.org,NONE
2014-02-19 20:50:30,nodeIn02.ret.org,NONE
2014-02-19 20:57:16,nodeIn01.ret.org,NONE
2014-02-19 21:01:11,nodeIn02.ret.org,NONE
2014-02-19 22:48:40,nodeIn02.ret.org,NONE
2014-02-19 23:43:57,nodeIn01.ret.org,NONE
2014-02-20 00:54:05,nodeIn02.ret.org,NONE
2014-02-20 02:41:05,nodeIn01.ret.org,NONE
2014-02-20 02:59:29,nodeIn02.ret.org,NONE
2014-02-20 03:01:03,nodeIn01.ret.org,NONE
2014-02-20 05:30:30,nodeIn01.ret.org,NONE
2014-02-20 06:00:13,nodeIn01.ret.org,NONE
2014-02-20 07:29:50,nodeIn01.ret.org,NONE
2014-02-20 08:11:24,nodeIn02.ret.org,NONE
2014-02-20 08:36:47,nodeIn02.ret.org,NONE
2014-02-20 08:43:22,nodeIn02.ret.org,NONE
2014-02-20 08:59:25,nodeIn01.ret.org,NONE
2014-02-20 09:33:38,nodeIn02.ret.org,NONE
2014-02-20 10:29:00,nodeIn01.ret.org,NONE
2014-02-20 12:32:47,nodeIn02.ret.org,NONE
2014-02-20 14:02:21,nodeIn02.ret.org,NONE
2014-02-20 16:15:16,nodeIn01.ret.org,NONE
2014-02-20 16:47:04,nodeIn02.ret.org,NONE
2014-02-20 17:19:02,nodeIn01.ret.org,NONE
2014-02-20 18:08:56,nodXIn02.ret.org,NONE
2014-02-20 18:56:45,nodeIn01.ret.org,NONE
2014-02-20 19:44:25,nodeIn01.ret.org,NONE
2014-02-20 21:31:56,nodeIn01.ret.org,NONE
2014-02-20 22:12:07,nodeIn01.ret.org,NONE
2014-02-20 22:56:06,nodeIn01.ret.org,NONE
2014-02-20 23:13:18,nodeIn01.ret.org,NONE
2014-02-20 23:13:22,nodeIn02.ret.org,NONE
2014-02-20 23:14:23,nodeIn01.ret.org,NONE
2014-02-20 23:14:25,nodeIn02.ret.org,NONE
2014-02-20 23:15:19,nodeIn01.ret.org,NONE
2014-02-20 23:15:21,nodeIn02.ret.org,NONE
2014-02-20 23:35:18,nodeIn01.ret.org,NONE
2014-02-20 23:35:20,nodeIn02.ret.org,NONE
2014-02-20 23:36:17,nodeIn02.ret.org,NONE
2014-02-20 23:36:18,nodeIn01.ret.org,NONE
2014-02-20 23:36:55,nodeIn02.ret.org,NONE
2014-02-20 23:36:58,nodeIn01.ret.org,NONE
2014-02-20 23:41:14,nodeIn01.ret.org,NONE
2014-02-20 23:41:16,nodeIn02.ret.org,NONE
2014-03-02 01:12:35,nodeIn02.ret.org,t.0x0000012
2014-03-02 02:06:42,nodeIn01.ret.org,t.0x0000012
2014-03-02 04:04:10,nodeIn02.ret.org,t.0x0000012
2014-03-02 04:12:11,nodeIn02.ret.org,t.0x0000012
2014-03-02 04:41:47,nodeIn01.ret.org,t.0x0000012
2014-03-02 04:46:44,nodeIn01.ret.org,t.0x0000012
2014-03-02 06:02:25,nodeIn01.ret.org,t.0x0000012
2014-03-02 07:10:54,nodeIn02.ret.org,t.0x0000012
2014-03-02 08:21:45,nodeIn01.ret.org,t.0x0000012
2014-03-02 09:37:27,nodeIn01.ret.org,t.0x0000012
2014-03-02 12:12:15,nodeIn02.ret.org,t.0x0000012
2014-03-02 13:26:22,nodeIn01.ret.org,t.0x0000012
2014-03-02 14:42:03,nodeIn01.ret.org,t.0x0000012
2014-03-02 15:29:19,nodeIn02.ret.org,t.0x0000012
2014-03-02 17:37:37,nodeIn01.ret.org,t.0x0000012
2014-03-02 22:31:46,nodeIn01.ret.org,t.0x0000012
2014-03-02 22:39:17,nodeIn02.ret.org,t.0x0000012
2014-03-03 00:01:22,nodeIn01.ret.org,t.0x0000012
2014-03-03 00:16:52,nodeIn01.ret.org,t.0x0000012
2014-03-03 00:29:22,nodeIn01.ret.org,t.0x0000012
2014-03-03 00:30:53,nodeIn01.ret.org,t.0x0000012
2014-03-03 01:45:23,nodeIn02.ret.org,t.0x0000012
2014-03-03 02:50:02,nodeIn02.ret.org,t.0x0000012
2014-03-03 03:39:46,nodeIn02.ret.org,t.0x0000012
2014-03-03 03:50:55,nodeIn02.ret.org,t.0x0000012
2014-03-03 04:30:39,nodeIn02.ret.org,t.0x0000012
2014-03-03 08:16:04,nodeIn02.ret.org,t.0x0000012
2014-03-03 08:18:04,nodeIn01.ret.org,t.0x0000012
2014-03-03 11:03:52,nodeIn02.ret.org,t.0x0000012
2014-03-03 12:23:28,nodeIn02.ret.org,t.0x0000012
2014-03-03 13:21:32,nodeIn01.ret.org,t.0x0000012
2014-03-03 14:10:58,nodeIn02.ret.org,t.0x0000012
2014-03-03 15:22:38,nodeIn02.ret.org,t.0x0000012
2014-03-03 15:26:58,nodeIn01.ret.org,t.0x0000012
2014-03-03 17:16:08,nodeIn01.ret.org,t.0x0000012
2014-03-03 18:49:40,nodeIn02.ret.org,t.0x0000012
2014-03-03 19:28:05,nodeIn02.ret.org,t.0x0000012
2014-03-03 19:57:24,nodeIn01.ret.org,t.0x0000012
2014-03-03 21:46:47,nodXIn02.ret.org,t.0x0000201
2014-03-03 21:46:48,nodRId04.ret.org,t.0x0000201
2014-03-03 21:46:48,nodRId04.ret.org,t.0x0000201
2014-03-03 21:47:01,nodRId04.ret.org,t.0x0000201
2014-03-03 21:47:01,nodRId04.ret.org,t.0x0000201
2014-03-03 21:47:01,nodXIn02.ret.org,t.0x0000201
2014-03-03 21:47:10,nodRId04.ret.org,t.0x0000201
2014-03-03 21:47:10,nodXIn02.ret.org,t.0x0000201
2014-03-03 21:47:11,nodRId04.ret.org,t.0x0000201
2014-03-03 21:47:36,nodRId04.ret.org,t.0x0000201
2014-03-03 21:47:36,nodXIn02.ret.org,t.0x0000201
2014-03-03 21:47:37,nodRId04.ret.org,t.0x0000201
2014-03-03 21:48:09,nodRId04.ret.org,t.0x0000201
2014-03-03 21:48:10,nodRId04.ret.org,t.0x0000201
2014-03-03 21:48:10,nodXIn02.ret.org,t.0x0000201
2014-03-03 21:54:17,nodRId03.ret.org,t.0x0000201
2014-03-03 21:54:18,nodRId03.ret.org,t.0x0000201
2014-03-03 21:54:18,nodXIn01.ret.org,t.0x0000201
2014-03-03 21:54:31,nodRId03.ret.org,t.0x0000201
2014-03-03 21:54:31,nodRId03.ret.org,t.0x0000201
2014-03-03 21:54:31,nodXIn01.ret.org,t.0x0000201
2014-03-03 21:54:40,nodRId03.ret.org,t.0x0000201
2014-03-03 21:54:40,nodXIn01.ret.org,t.0x0000201
2014-03-03 21:54:41,nodRId03.ret.org,t.0x0000201
2014-03-03 21:54:57,nodeIb01.ret.org,t.0x0000035
2014-03-03 21:55:07,nodRId03.ret.org,t.0x0000201
2014-03-03 21:55:07,nodRId03.ret.org,t.0x0000201
2014-03-03 21:55:07,nodXIn01.ret.org,t.0x0000201
2014-03-03 21:55:41,nodRId03.ret.org,t.0x0000201
2014-03-03 21:55:41,nodXIn01.ret.org,t.0x0000201
2014-03-03 21:55:42,nodRId03.ret.org,t.0x0000201
2014-03-03 21:56:43,nodeIb02.ret.org,t.0x0000003
2014-03-03 22:04:11,nodeIb01.ret.org,t.0x0000003
2014-03-03 22:24:39,nodeIn02.ret.org,t.0x0000012
2014-03-03 23:33:09,nodeIn02.ret.org,t.0x0000012
2014-03-03 23:33:11,nodeIn01.ret.org,t.0x0000012
2014-03-03 23:33:24,nodeIn01.ret.org,t.0x0000014
2014-03-03 23:33:24,nodeIn02.ret.org,t.0x0000014
2014-03-03 23:33:52,nodeIn02.ret.org,t.0x0000012
2014-03-03 23:33:54,nodeIn01.ret.org,t.0x0000012
2014-03-03 23:34:08,nodeIn02.ret.org,t.0x0000014
2014-03-03 23:34:09,nodeIn01.ret.org,t.0x0000014
2014-03-03 23:34:19,nodeIn01.ret.org,t.0x0000012
2014-03-03 23:34:19,nodeIn02.ret.org,t.0x0000012
2014-03-03 23:34:32,nodeIn01.ret.org,t.0x0000014
2014-03-03 23:34:32,nodeIn02.ret.org,t.0x0000014
2014-03-03 23:34:43,nodeIn02.ret.org,t.0x0000012
2014-03-03 23:34:45,nodeIn01.ret.org,t.0x0000012
2014-03-03 23:35:00,nodeIn01.ret.org,t.0x0000014
2014-03-03 23:35:00,nodeIn02.ret.org,t.0x0000014
2014-03-03 23:44:31,nodeIn01.ret.org,t.0x0000012
2014-03-03 23:44:31,nodeIn02.ret.org,t.0x0000012
2014-03-03 23:44:33,nodeIn02.ret.org,t.0x0000014
2014-03-03 23:44:34,nodeIn01.ret.org,t.0x0000014
2014-03-04 00:13:06,nodeIn01.ret.org,t.0x0000012
2014-03-04 00:13:06,nodeIn02.ret.org,t.0x0000012
2014-03-04 00:13:29,nodeIn01.ret.org,t.0x0000014
2014-03-04 00:13:29,nodeIn02.ret.org,t.0x0000014
2014-03-04 00:17:07,nodeIn01.ret.org,t.0x0000012
2014-03-04 00:17:08,nodeIn02.ret.org,t.0x0000012
2014-03-04 00:17:08,nodeIn02.ret.org,t.0x0000012
2014-03-04 00:17:10,nodeIn01.ret.org,t.0x0000012
2014-03-04 00:17:27,nodeIn01.ret.org,t.0x0000012
2014-03-04 00:17:29,nodeIn01.ret.org,t.0x0000012
2014-03-04 00:17:29,nodeIn02.ret.org,t.0x0000012
2014-03-04 00:17:30,nodeIn02.ret.org,t.0x0000012
2014-03-04 00:17:47,nodeIn01.ret.org,t.0x0000014
2014-03-04 00:17:47,nodeIn02.ret.org,t.0x0000014
2014-03-04 00:17:51,nodeIn01.ret.org,t.0x0000014
2014-03-04 00:17:51,nodeIn02.ret.org,t.0x0000014
2014-03-04 00:18:22,nodeIn01.ret.org,t.0x0000014
2014-03-04 00:18:22,nodeIn02.ret.org,t.0x0000014
2014-03-04 00:18:24,nodeIn01.ret.org,t.0x0000014
2014-03-04 00:18:24,nodeIn02.ret.org,t.0x0000014
2014-03-04 00:22:02,nodeIn02.ret.org,t.0x0000012
2014-03-04 00:22:04,nodeIn01.ret.org,t.0x0000012
2014-03-04 00:22:06,nodeIn01.ret.org,t.0x0000012
2014-03-04 00:22:06,nodeIn02.ret.org,t.0x0000012
2014-03-04 00:22:19,nodeIn01.ret.org,t.0x0000012
2014-03-04 00:22:19,nodeIn02.ret.org,t.0x0000012
2014-03-04 00:22:35,nodeIn02.ret.org,t.0x0000014
2014-03-04 00:22:36,nodeIn01.ret.org,t.0x0000014
2014-03-04 00:22:36,nodeIn02.ret.org,t.0x0000014
2014-03-04 00:22:37,nodeIn01.ret.org,t.0x0000014
2014-03-04 00:22:38,nodeIn02.ret.org,t.0x0000014
2014-03-04 00:22:39,nodeIn01.ret.org,t.0x0000014
2014-03-04 00:37:18,nodeIn01.ret.org,t.0x0000012
2014-03-04 00:37:20,nodeIn02.ret.org,t.0x0000012
2014-03-04 00:37:42,nodeIn02.ret.org,t.0x0000014
2014-03-04 00:37:43,nodeIn01.ret.org,t.0x0000014
2014-03-04 00:37:48,nodeIn01.ret.org,t.0x0000012
2014-03-04 00:37:50,nodeIn02.ret.org,t.0x0000012
2014-03-04 00:38:17,nodeIn02.ret.org,t.0x0000014
2014-03-04 00:38:18,nodeIn01.ret.org,t.0x0000014
2014-03-04 00:38:56,nodeIn02.ret.org,t.0x0000012
2014-03-04 00:38:59,nodeIn01.ret.org,t.0x0000012
2014-03-04 00:39:23,nodeIn02.ret.org,t.0x0000014
2014-03-04 00:39:24,nodeIn01.ret.org,t.0x0000014
2014-03-04 00:41:10,nodeIn01.ret.org,t.0x0000012
2014-03-04 00:41:12,nodeIn02.ret.org,t.0x0000012
2014-03-04 00:41:20,nodeIn02.ret.org,t.0x0000014
2014-03-04 00:41:21,nodeIn01.ret.org,t.0x0000014
2014-03-04 00:41:39,nodeIn02.ret.org,t.0x0000012
2014-03-04 00:41:42,nodeIn01.ret.org,t.0x0000012
2014-03-04 00:42:06,nodeIn02.ret.org,t.0x0000014
2014-03-04 00:42:07,nodeIn01.ret.org,t.0x0000014
2014-03-04 00:45:04,nodeIn01.ret.org,t.0x0000012
2014-03-04 00:45:06,nodeIn02.ret.org,t.0x0000012
2014-03-04 00:45:29,nodeIn02.ret.org,t.0x0000014
2014-03-04 00:45:30,nodeIn01.ret.org,t.0x0000014
2014-03-04 00:51:54,nodeIn01.ret.org,t.0x0000012
2014-03-04 00:51:56,nodeIn02.ret.org,t.0x0000012
2014-03-04 00:52:21,nodeIn02.ret.org,t.0x0000014
2014-03-04 00:52:22,nodeIn01.ret.org,t.0x0000014
2014-03-04 01:07:42,nodeIn01.ret.org,t.0x0000012
2014-03-04 01:07:42,nodeIn02.ret.org,t.0x0000012
2014-03-04 01:07:43,nodeIn02.ret.org,t.0x0000012
2014-03-04 01:07:43,nodeIn02.ret.org,t.0x0000012
2014-03-04 01:07:44,nodeIn01.ret.org,t.0x0000012
2014-03-04 01:07:44,nodeIn01.ret.org,t.0x0000012
2014-03-04 01:07:45,nodeIn01.ret.org,t.0x0000012
2014-03-04 01:07:46,nodeIn02.ret.org,t.0x0000012
2014-03-04 01:07:49,nodeIn01.ret.org,t.0x0000014
2014-03-04 01:07:50,nodeIn01.ret.org,t.0x0000014
2014-03-04 01:07:50,nodeIn02.ret.org,t.0x0000014
2014-03-04 01:07:51,nodeIn01.ret.org,t.0x0000014
2014-03-04 01:07:53,nodeIn02.ret.org,t.0x0000014
2014-03-04 01:07:53,nodeIn02.ret.org,t.0x0000014
2014-03-04 01:09:34,nodeIn01.ret.org,t.0x0000012
2014-03-04 01:09:36,nodeIn01.ret.org,t.0x0000012
2014-03-04 01:09:36,nodeIn01.ret.org,t.0x0000012
2014-03-04 01:09:36,nodeIn02.ret.org,t.0x0000012
2014-03-04 01:09:36,nodeIn02.ret.org,t.0x0000012
2014-03-04 01:09:38,nodeIn02.ret.org,t.0x0000012
2014-03-04 01:09:38,nodeIn02.ret.org,t.0x0000012
2014-03-04 01:09:54,nodeIn01.ret.org,t.0x0000012
2014-03-04 01:09:54,nodeIn01.ret.org,t.0x0000014
2014-03-04 01:09:54,nodeIn02.ret.org,t.0x0000014
2014-03-04 01:09:56,nodeIn01.ret.org,t.0x0000014
2014-03-04 01:09:56,nodeIn01.ret.org,t.0x0000014
2014-03-04 01:09:56,nodeIn02.ret.org,t.0x0000014
2014-03-04 01:09:56,nodeIn02.ret.org,t.0x0000014
2014-03-04 01:09:58,nodeIn01.ret.org,t.0x0000014
2014-03-04 01:09:58,nodeIn02.ret.org,t.0x0000014
2014-03-04 01:14:06,nodeIn02.ret.org,t.0x0000012
2014-03-04 01:14:30,nodeIn01.ret.org,t.0x0000012
2014-03-04 01:14:30,nodeIn02.ret.org,t.0x0000012
2014-03-04 01:14:30,nodeIn02.ret.org,t.0x0000012
2014-03-04 01:14:31,nodeIn01.ret.org,t.0x0000012
2014-03-04 01:14:31,nodeIn02.ret.org,t.0x0000012
2014-03-04 01:14:32,nodeIn01.ret.org,t.0x0000012
2014-03-04 01:15:05,nodeIn01.ret.org,t.0x0000014
2014-03-04 01:15:05,nodeIn02.ret.org,t.0x0000014
2014-03-04 01:15:06,nodeIn01.ret.org,t.0x0000014
2014-03-04 01:15:06,nodeIn02.ret.org,t.0x0000014
2014-03-04 01:15:07,nodeIn01.ret.org,t.0x0000014
2014-03-04 01:15:07,nodeIn02.ret.org,t.0x0000014
2014-03-04 01:15:18,nodeIn02.ret.org,t.0x0000012
2014-03-04 01:15:19,nodeIn01.ret.org,t.0x0000012
2014-03-04 01:15:19,nodeIn01.ret.org,t.0x0000012
2014-03-04 01:15:19,nodeIn02.ret.org,t.0x0000012
2014-03-04 01:15:19,nodeIn02.ret.org,t.0x0000012
2014-03-04 01:15:35,nodeIn01.ret.org,t.0x0000012
2014-03-04 01:15:35,nodeIn01.ret.org,t.0x0000014
2014-03-04 01:15:39,nodeIn01.ret.org,t.0x0000014
2014-03-04 01:15:39,nodeIn02.ret.org,t.0x0000014
2014-03-04 01:15:40,nodeIn02.ret.org,t.0x0000014
2014-03-04 01:15:40,nodeIn02.ret.org,t.0x0000014
2014-03-04 01:16:15,nodeIn01.ret.org,t.0x0000014
2014-03-04 01:18:06,nodeIn01.ret.org,t.0x0000012
2014-03-04 01:18:08,nodeIn02.ret.org,t.0x0000012
2014-03-04 01:18:26,nodeIn01.ret.org,t.0x0000014
2014-03-04 01:18:26,nodeIn02.ret.org,t.0x0000014
2014-03-04 01:18:30,nodeIn01.ret.org,t.0x0000012
2014-03-04 01:18:30,nodeIn02.ret.org,t.0x0000012
2014-03-04 01:18:39,nodeIn01.ret.org,t.0x0000014
2014-03-04 01:18:39,nodeIn02.ret.org,t.0x0000014
2014-03-04 01:19:49,nodeIn01.ret.org,t.0x0000012
2014-03-04 01:19:49,nodeIn01.ret.org,t.0x0000012
2014-03-04 01:19:49,nodeIn02.ret.org,t.0x0000012
2014-03-04 01:19:49,nodeIn02.ret.org,t.0x0000012
2014-03-04 01:19:49,nodeIn02.ret.org,t.0x0000012
2014-03-04 01:19:51,nodeIn01.ret.org,t.0x0000012
2014-03-04 01:19:51,nodeIn01.ret.org,t.0x0000012
2014-03-04 01:19:51,nodeIn02.ret.org,t.0x0000012
2014-03-04 01:20:00,nodeIn02.ret.org,t.0x0000014
2014-03-04 01:20:01,nodeIn01.ret.org,t.0x0000014
2014-03-04 01:20:01,nodeIn02.ret.org,t.0x0000014
2014-03-04 01:20:02,nodeIn01.ret.org,t.0x0000014
2014-03-04 01:20:03,nodeIn01.ret.org,t.0x0000014
2014-03-04 01:20:04,nodeIn01.ret.org,t.0x0000014
2014-03-04 01:20:04,nodeIn02.ret.org,t.0x0000014
2014-03-04 01:20:04,nodeIn02.ret.org,t.0x0000014
2014-03-04 01:20:05,nodeIn01.ret.org,t.0x0000012
2014-03-04 01:20:05,nodeIn02.ret.org,t.0x0000012
2014-03-04 01:20:06,nodeIn01.ret.org,t.0x0000012
2014-03-04 01:20:07,nodeIn02.ret.org,t.0x0000012
2014-03-04 01:20:30,nodeIn02.ret.org,t.0x0000014
2014-03-04 01:20:31,nodeIn01.ret.org,t.0x0000014
2014-03-04 01:20:31,nodeIn02.ret.org,t.0x0000014
2014-03-04 01:20:32,nodeIn01.ret.org,t.0x0000014
2014-03-04 01:20:55,nodeIn01.ret.org,t.0x0000012
2014-03-04 01:20:56,nodeIn01.ret.org,t.0x0000012
2014-03-04 01:20:56,nodeIn02.ret.org,t.0x0000012
2014-03-04 01:21:00,nodeIn02.ret.org,t.0x0000012
2014-03-04 01:21:07,nodeIn01.ret.org,t.0x0000012
2014-03-04 01:21:08,nodeIn02.ret.org,t.0x0000012
2014-03-04 01:21:10,nodeIn01.ret.org,t.0x0000012
2014-03-04 01:21:10,nodeIn01.ret.org,t.0x0000014
2014-03-04 01:21:10,nodeIn01.ret.org,t.0x0000014
2014-03-04 01:21:12,nodeIn02.ret.org,t.0x0000012
2014-03-04 01:21:14,nodeIn02.ret.org,t.0x0000014
2014-03-04 01:21:14,nodeIn02.ret.org,t.0x0000014
2014-03-04 01:21:22,nodeIn01.ret.org,t.0x0000014
2014-03-04 01:21:22,nodeIn01.ret.org,t.0x0000014
2014-03-04 01:21:22,nodeIn02.ret.org,t.0x0000014
2014-03-04 01:21:22,nodeIn02.ret.org,t.0x0000014
2014-03-04 01:24:15,nodeIn01.ret.org,t.0x0000012
2014-03-04 01:24:15,nodeIn02.ret.org,t.0x0000012
2014-03-04 01:24:25,nodeIn01.ret.org,t.0x0000014
2014-03-04 01:24:25,nodeIn02.ret.org,t.0x0000014
2014-03-04 01:25:17,nodeIn01.ret.org,t.0x0000012
2014-03-04 01:25:20,nodeIn01.ret.org,t.0x0000012
2014-03-04 01:25:21,nodeIn01.ret.org,t.0x0000012
2014-03-04 01:25:21,nodeIn01.ret.org,t.0x0000012
2014-03-04 01:25:21,nodeIn02.ret.org,t.0x0000012
2014-03-04 01:25:21,nodeIn02.ret.org,t.0x0000012
2014-03-04 01:25:25,nodeIn02.ret.org,t.0x0000012
2014-03-04 01:25:25,nodeIn02.ret.org,t.0x0000012
2014-03-04 01:25:32,nodeIn01.ret.org,t.0x0000014
2014-03-04 01:25:32,nodeIn02.ret.org,t.0x0000014
2014-03-04 01:25:33,nodeIn01.ret.org,t.0x0000012
2014-03-04 01:25:33,nodeIn01.ret.org,t.0x0000012
2014-03-04 01:25:33,nodeIn01.ret.org,t.0x0000014
2014-03-04 01:25:33,nodeIn02.ret.org,t.0x0000014
2014-03-04 01:25:34,nodeIn01.ret.org,t.0x0000012
2014-03-04 01:25:34,nodeIn01.ret.org,t.0x0000014
2014-03-04 01:25:35,nodeIn02.ret.org,t.0x0000014
2014-03-04 01:25:36,nodeIn01.ret.org,t.0x0000014
2014-03-04 01:25:36,nodeIn02.ret.org,t.0x0000014
2014-03-04 01:25:37,nodeIn02.ret.org,t.0x0000012
2014-03-04 01:25:37,nodeIn02.ret.org,t.0x0000012
2014-03-04 01:25:38,nodeIn02.ret.org,t.0x0000012
2014-03-04 01:25:51,nodeIn02.ret.org,t.0x0000014
2014-03-04 01:25:52,nodeIn01.ret.org,t.0x0000014
2014-03-04 01:25:52,nodeIn02.ret.org,t.0x0000014
2014-03-04 01:25:53,nodeIn01.ret.org,t.0x0000014
2014-03-04 01:25:53,nodeIn02.ret.org,t.0x0000014
2014-03-04 01:25:54,nodeIn01.ret.org,t.0x0000014
2014-03-04 01:25:55,nodeIn01.ret.org,t.0x0000012
2014-03-04 01:25:57,nodeIn01.ret.org,t.0x0000012
2014-03-04 01:25:59,nodeIn02.ret.org,t.0x0000012
2014-03-04 01:26:08,nodeIn02.ret.org,t.0x0000012
2014-03-04 01:26:08,nodeIn02.ret.org,t.0x0000014
2014-03-04 01:26:09,nodeIn01.ret.org,t.0x0000014
2014-03-04 01:26:09,nodeIn02.ret.org,t.0x0000014
2014-03-04 01:26:10,nodeIn01.ret.org,t.0x0000014
2014-03-04 01:27:46,nodeIn01.ret.org,t.0x0000012
2014-03-04 01:27:47,nodeIn01.ret.org,t.0x0000012
2014-03-04 01:27:47,nodeIn02.ret.org,t.0x0000012
2014-03-04 01:27:48,nodeIn01.ret.org,t.0x0000012
2014-03-04 01:27:48,nodeIn02.ret.org,t.0x0000012
2014-03-04 01:27:49,nodeIn01.ret.org,t.0x0000012
2014-03-04 01:27:50,nodeIn02.ret.org,t.0x0000012
2014-03-04 01:27:51,nodeIn02.ret.org,t.0x0000012
2014-03-04 01:28:02,nodeIn01.ret.org,t.0x0000014
2014-03-04 01:28:04,nodeIn02.ret.org,t.0x0000014
2014-03-04 01:28:05,nodeIn01.ret.org,t.0x0000014
2014-03-04 01:28:05,nodeIn02.ret.org,t.0x0000014
2014-03-04 01:28:06,nodeIn01.ret.org,t.0x0000014
2014-03-04 01:28:06,nodeIn02.ret.org,t.0x0000014
2014-03-04 01:29:39,nodeIn02.ret.org,t.0x0000012
2014-03-04 01:29:40,nodeIn02.ret.org,t.0x0000012
2014-03-04 01:29:41,nodeIn01.ret.org,t.0x0000012
2014-03-04 01:29:41,nodeIn02.ret.org,t.0x0000012
2014-03-04 01:29:42,nodeIn01.ret.org,t.0x0000012
2014-03-04 01:29:43,nodeIn01.ret.org,t.0x0000012
2014-03-04 01:30:04,nodeIn01.ret.org,t.0x0000014
2014-03-04 01:30:05,nodeIn01.ret.org,t.0x0000014
2014-03-04 01:30:05,nodeIn02.ret.org,t.0x0000014
2014-03-04 01:30:06,nodeIn01.ret.org,t.0x0000014
2014-03-04 01:30:08,nodeIn02.ret.org,t.0x0000014
2014-03-04 01:30:09,nodeIn02.ret.org,t.0x0000014
2014-03-04 01:30:30,nodeIn01.ret.org,t.0x0000012
2014-03-04 01:30:30,nodeIn01.ret.org,t.0x0000012
2014-03-04 01:30:31,nodeIn02.ret.org,t.0x0000012
2014-03-04 01:30:33,nodeIn02.ret.org,t.0x0000012
2014-03-04 01:30:33,nodeIn02.ret.org,t.0x0000012
2014-03-04 01:30:34,nodeIn01.ret.org,t.0x0000012
2014-03-04 01:30:48,nodeIn01.ret.org,t.0x0000014
2014-03-04 01:30:48,nodeIn02.ret.org,t.0x0000014
2014-03-04 01:30:48,nodeIn02.ret.org,t.0x0000014
2014-03-04 01:30:49,nodeIn01.ret.org,t.0x0000014
2014-03-04 01:30:49,nodeIn02.ret.org,t.0x0000014
2014-03-04 01:31:00,nodeIn02.ret.org,t.0x0000012
2014-03-04 01:31:01,nodeIn01.ret.org,t.0x0000012
2014-03-04 01:31:01,nodeIn01.ret.org,t.0x0000014
2014-03-04 01:31:40,nodeIn02.ret.org,t.0x0000014
2014-03-04 01:31:41,nodeIn01.ret.org,t.0x0000014
2014-03-04 01:32:22,nodeIn02.ret.org,t.0x0000012
2014-03-04 01:32:26,nodeIn01.ret.org,t.0x0000012
2014-03-04 01:32:37,nodeIn01.ret.org,t.0x0000012
2014-03-04 01:32:37,nodeIn02.ret.org,t.0x0000012
2014-03-04 01:32:38,nodeIn01.ret.org,t.0x0000012
2014-03-04 01:32:38,nodeIn01.ret.org,t.0x0000014
2014-03-04 01:32:38,nodeIn02.ret.org,t.0x0000012
2014-03-04 01:32:38,nodeIn02.ret.org,t.0x0000012
2014-03-04 01:32:40,nodeIn02.ret.org,t.0x0000014
2014-03-04 01:32:49,nodeIn01.ret.org,t.0x0000012
2014-03-04 01:32:51,nodeIn01.ret.org,t.0x0000014
2014-03-04 01:32:51,nodeIn02.ret.org,t.0x0000014
2014-03-04 01:32:53,nodeIn01.ret.org,t.0x0000012
2014-03-04 01:32:53,nodeIn01.ret.org,t.0x0000012
2014-03-04 01:32:53,nodeIn01.ret.org,t.0x0000012
2014-03-04 01:32:53,nodeIn01.ret.org,t.0x0000012
2014-03-04 01:32:53,nodeIn02.ret.org,t.0x0000012
2014-03-04 01:32:53,nodeIn02.ret.org,t.0x0000012
2014-03-04 01:32:53,nodeIn02.ret.org,t.0x0000012
2014-03-04 01:32:53,nodeIn02.ret.org,t.0x0000012
2014-03-04 01:32:54,nodeIn01.ret.org,t.0x0000012
2014-03-04 01:32:54,nodeIn01.ret.org,t.0x0000014
2014-03-04 01:32:54,nodeIn01.ret.org,t.0x0000014
2014-03-04 01:32:54,nodeIn02.ret.org,t.0x0000012
2014-03-04 01:32:54,nodeIn02.ret.org,t.0x0000014
2014-03-04 01:32:54,nodeIn02.ret.org,t.0x0000014
2014-03-04 01:32:55,nodeIn01.ret.org,t.0x0000014
2014-03-04 01:32:55,nodeIn01.ret.org,t.0x0000014
2014-03-04 01:32:55,nodeIn01.ret.org,t.0x0000014
2014-03-04 01:32:55,nodeIn01.ret.org,t.0x0000014
2014-03-04 01:32:55,nodeIn02.ret.org,t.0x0000014
2014-03-04 01:32:55,nodeIn02.ret.org,t.0x0000014
2014-03-04 01:32:55,nodeIn02.ret.org,t.0x0000014
2014-03-04 01:32:55,nodeIn02.ret.org,t.0x0000014
2014-03-04 01:33:03,nodeIn02.ret.org,t.0x0000014
2014-03-04 01:33:04,nodeIn01.ret.org,t.0x0000014
